year,coach,coach_url,school,school_url,school_id,conference,conference_url,conference_id,w,l,wlp,ap_pre,ap_post,ncaa_tournament,since,cs_w,cs_l,cs_wlp,cs_ncaa,cs_s16,cs_ff,co_w,co_l,co_wlp,co_ncaa,co_s16,co_ff
2015,Abilene Christian,http://www.sports-reference.com/cbb/schools/abilene-christian/2015.html,Southland,http://www.sports-reference.com/cbb/conferences/southland/2015.html,southland,10,,,21,.323,,,,2014,21,41,.339,,,,21,41,.339,,,
2015,Air Force,http://www.sports-reference.com/cbb/schools/air-force/2015.html,MWC,http://www.sports-reference.com/cbb/conferences/mwc/2015.html,mwc,14,,,17,.452,,,,2012,46,55,.455,,,,46,55,.455,,,
2015,Akron,http://www.sports-reference.com/cbb/schools/akron/2015.html,MAC,http://www.sports-reference.com/cbb/conferences/mac/2015.html,mac,21,,,14,.600,,,,2005,252,121,.676,3,,,272,155,.637,3,,
2015,Alabama A&M,http://www.sports-reference.com/cbb/schools/alabama-am/2015.html,SWAC,http://www.sports-reference.com/cbb/conferences/swac/2015.html,swac,9,,,20,.310,,,,2012,41,77,.347,,,,41,77,.347,,,
2015,Alabama-Birmingham,http://www.sports-reference.com/cbb/schools/alabama-birmingham/2015.html,CUSA,http://www.sports-reference.com/cbb/conferences/cusa/2015.html,cusa,20,,,16,.556,,,Lost Third Round,2013,54,46,.540,1,,,54,46,.540,1,,
2015,Alabama State,http://www.sports-reference.com/cbb/schools/alabama-state/2015.html,SWAC,http://www.sports-reference.com/cbb/conferences/swac/2015.html,swac,19,,,10,.655,,,,2006,157,156,.502,2,,,157,156,.502,2,,
2015,Alabama,http://www.sports-reference.com/cbb/schools/alabama/2015.html,SEC,http://www.sports-reference.com/cbb/conferences/sec/2015.html,sec,18,,,14,.562,,,,2010,117,85,.579,1,,,193,110,.637,3,,
2015,Alabama,http://www.sports-reference.com/cbb/schools/alabama/2015.html,SEC,http://www.sports-reference.com/cbb/conferences/sec/2015.html,sec,1,,,1,.500,,,,2015,1,1,.500,,,,1,1,.500,,,
2015,Albany (NY),http://www.sports-reference.com/cbb/schools/albany-ny/2015.html,AEC,http://www.sports-reference.com/cbb/conferences/america-east/2015.html,america-east,24,,,9,.727,,,Lost Second Round,2002,215,215,.500,5,,,215,215,.500,5,,
2015,Alcorn State,http://www.sports-reference.com/cbb/schools/alcorn-state/2015.html,SWAC,http://www.sports-reference.com/cbb/conferences/swac/2015.html,swac,6,,,26,.188,,,,2012,38,91,.295,,,,38,91,.295,,,
2015,American,http://www.sports-reference.com/cbb/schools/american/2015.html,Patriot,http://www.sports-reference.com/cbb/conferences/patriot/2015.html,patriot,17,,,16,.515,,,,2014,37,29,.561,1,,,37,29,.561,1,,
2015,Appalachian State,http://www.sports-reference.com/cbb/schools/appalachian-state/2015.html,Sun Belt,http://www.sports-reference.com/cbb/conferences/sun-belt/2015.html,sun-belt,12,,,17,.414,,,,2015,12,17,.414,,,,12,17,.414,,,
2015,Arizona State,http://www.sports-reference.com/cbb/schools/arizona-state/2015.html,Pac-12,http://www.sports-reference.com/cbb/conferences/pac-12/2015.html,pac-12,18,,,16,.529,,,,2007,159,137,.537,2,,,413,295,.583,8,1,
2015,Arizona,http://www.sports-reference.com/cbb/schools/arizona/2015.html,Pac-12,http://www.sports-reference.com/cbb/conferences/pac-12/2015.html,pac-12,34,,,4,.895,2,5,Lost Regional Final,2010,163,52,.758,4,4,,283,99,.741,8,6,
2015,Arkansas-Little Rock,http://www.sports-reference.com/cbb/schools/arkansas-little-rock/2015.html,Sun Belt,http://www.sports-reference.com/cbb/conferences/sun-belt/2015.html,sun-belt,13,,,18,.419,,,,2004,192,178,.519,1,,,192,178,.519,1,,
2015,Arkansas-Pine Bluff,http://www.sports-reference.com/cbb/schools/arkansas-pine-bluff/2015.html,SWAC,http://www.sports-reference.com/cbb/conferences/swac/2015.html,swac,12,,,20,.375,,,,2009,90,132,.405,1,,,90,132,.405,1,,
2015,Arkansas State,http://www.sports-reference.com/cbb/schools/arkansas-state/2015.html,Sun Belt,http://www.sports-reference.com/cbb/conferences/sun-belt/2015.html,sun-belt,11,,,18,.379,,,,2009,110,109,.502,,,,391,325,.546,4,2,1
2015,Arkansas,http://www.sports-reference.com/cbb/schools/arkansas/2015.html,SEC,http://www.sports-reference.com/cbb/conferences/sec/2015.html,sec,27,,,9,.750,,21,Lost Third Round,2012,86,48,.642,1,,,286,146,.662,7,2,
2015,Army,http://www.sports-reference.com/cbb/schools/army/2015.html,Patriot,http://www.sports-reference.com/cbb/conferences/patriot/2015.html,patriot,15,,,15,.500,,,,2010,83,98,.459,,,,83,98,.459,,,
2015,Auburn,http://www.sports-reference.com/cbb/schools/auburn/2015.html,SEC,http://www.sports-reference.com/cbb/conferences/sec/2015.html,sec,15,,,20,.429,,,,2015,15,20,.429,,,,246,119,.674,8,4,
2015,Austin Peay,http://www.sports-reference.com/cbb/schools/austin-peay/2015.html,OVC,http://www.sports-reference.com/cbb/conferences/ovc/2015.html,ovc,8,,,22,.267,,,,1991,391,373,.512,3,,,391,373,.512,3,,
2015,Ball State,http://www.sports-reference.com/cbb/schools/ball-state/2015.html,MAC,http://www.sports-reference.com/cbb/conferences/mac/2015.html,mac,7,,,23,.233,,,,2014,12,48,.200,,,,12,48,.200,,,
2015,Baylor,http://www.sports-reference.com/cbb/schools/baylor/2015.html,Big 12,http://www.sports-reference.com/cbb/conferences/big-12/2015.html,big-12,24,,,10,.706,,16,Lost Second Round,2004,230,160,.590,5,3,,250,171,.594,5,3,
2015,Belmont,http://www.sports-reference.com/cbb/schools/belmont/2015.html,OVC,http://www.sports-reference.com/cbb/conferences/ovc/2015.html,ovc,22,,,11,.667,,,Lost Second Round,2000,321,186,.633,7,,,321,186,.633,7,,
2015,Bethune-Cookman,http://www.sports-reference.com/cbb/schools/bethune-cookman/2015.html,MEAC,http://www.sports-reference.com/cbb/conferences/meac/2015.html,meac,11,,,21,.344,,,,2012,50,83,.376,,,,50,83,.376,,,
2015,Binghamton,http://www.sports-reference.com/cbb/schools/binghamton/2015.html,AEC,http://www.sports-reference.com/cbb/conferences/america-east/2015.html,america-east,6,,,26,.188,,,,2013,16,76,.174,,,,135,181,.427,,,
2015,Boise State,http://www.sports-reference.com/cbb/schools/boise-state/2015.html,MWC,http://www.sports-reference.com/cbb/conferences/mwc/2015.html,mwc,25,,,9,.735,,,Lost First Round,2011,102,63,.618,2,,,102,63,.618,2,,
2015,Boston College,http://www.sports-reference.com/cbb/schools/boston-college/2015.html,ACC,http://www.sports-reference.com/cbb/conferences/acc/2015.html,acc,13,,,19,.406,,,,2015,13,19,.406,,,,255,173,.596,2,,
2015,Boston University,http://www.sports-reference.com/cbb/schools/boston-university/2015.html,Patriot,http://www.sports-reference.com/cbb/conferences/patriot/2015.html,patriot,13,,,17,.433,,,,2012,70,57,.551,,,,156,165,.486,,,
2015,Bowling Green State,http://www.sports-reference.com/cbb/schools/bowling-green-state/2015.html,MAC,http://www.sports-reference.com/cbb/conferences/mac/2015.html,mac,21,,,12,.636,,,,2015,21,12,.636,,,,21,12,.636,,,
2015,Bradley,http://www.sports-reference.com/cbb/schools/bradley/2015.html,MVC,http://www.sports-reference.com/cbb/conferences/mvc/2015.html,mvc,9,,,24,.273,,,,2012,46,86,.348,,,,114,123,.481,,,
2015,Brigham Young,http://www.sports-reference.com/cbb/schools/brigham-young/2015.html,WCC,http://www.sports-reference.com/cbb/conferences/wcc/2015.html,wcc,25,,,10,.714,,,Lost First Round,2006,257,88,.745,8,1,,257,88,.745,8,1,
2015,Brown,http://www.sports-reference.com/cbb/schools/brown/2015.html,Ivy,http://www.sports-reference.com/cbb/conferences/ivy/2015.html,ivy,13,,,18,.419,,,,2013,41,47,.466,,,,41,47,.466,,,
2015,Bryant,http://www.sports-reference.com/cbb/schools/bryant/2015.html,NEC,http://www.sports-reference.com/cbb/conferences/northeast/2015.html,northeast,16,,,15,.516,,,,2009,73,140,.343,,,,193,235,.451,1,,
2015,Bucknell,http://www.sports-reference.com/cbb/schools/bucknell/2015.html,Patriot,http://www.sports-reference.com/cbb/conferences/patriot/2015.html,patriot,19,,,15,.559,,,,2009,134,94,.588,2,,,134,94,.588,2,,
2015,Buffalo,http://www.sports-reference.com/cbb/schools/buffalo/2015.html,MAC,http://www.sports-reference.com/cbb/conferences/mac/2015.html,mac,23,,,10,.697,,,Lost Second Round,2014,42,20,.677,1,,,42,20,.677,1,,
2015,Butler,http://www.sports-reference.com/cbb/schools/butler/2015.html,Big East,http://www.sports-reference.com/cbb/conferences/big-east/2015.html,big-east,23,,,11,.676,,24,Lost Third Round,2015,23,11,.676,1,,,67,65,.508,1,,
2015,Cal Poly,http://www.sports-reference.com/cbb/schools/cal-poly/2015.html,Big West,http://www.sports-reference.com/cbb/conferences/big-west/2015.html,big-west,13,,,16,.448,,,,2010,90,99,.476,1,,,90,99,.476,1,,
2015,Cal State Bakersfield,http://www.sports-reference.com/cbb/schools/cal-state-bakersfield/2015.html,WAC,http://www.sports-reference.com/cbb/conferences/wac/2015.html,wac,14,,,19,.424,,,,2012,57,69,.452,,,,243,258,.485,3,1,
2015,Cal State Fullerton,http://www.sports-reference.com/cbb/schools/cal-state-fullerton/2015.html,Big West,http://www.sports-reference.com/cbb/conferences/big-west/2015.html,big-west,9,,,22,.290,,,,2014,20,42,.323,,,,20,42,.323,,,
2015,Cal State Northridge,http://www.sports-reference.com/cbb/schools/cal-state-northridge/2015.html,Big West,http://www.sports-reference.com/cbb/conferences/big-west/2015.html,big-west,9,,,24,.273,,,,2014,26,42,.382,,,,67,65,.508,1,,
2015,UC-Davis,http://www.sports-reference.com/cbb/schools/california-davis/2015.html,Big West,http://www.sports-reference.com/cbb/conferences/big-west/2015.html,big-west,25,,,7,.781,,,,2012,53,72,.424,,,,207,212,.494,1,1,
2015,UC-Irvine,http://www.sports-reference.com/cbb/schools/california-irvine/2015.html,Big West,http://www.sports-reference.com/cbb/conferences/big-west/2015.html,big-west,21,,,13,.618,,,Lost Second Round,2011,90,80,.529,1,,,90,80,.529,1,,
2015,UC-Riverside,http://www.sports-reference.com/cbb/schools/california-riverside/2015.html,Big West,http://www.sports-reference.com/cbb/conferences/big-west/2015.html,big-west,14,,,17,.452,,,,2014,24,38,.387,,,,24,38,.387,,,
2015,UC-Santa Barbara,http://www.sports-reference.com/cbb/schools/california-santa-barbara/2015.html,Big West,http://www.sports-reference.com/cbb/conferences/big-west/2015.html,big-west,19,,,14,.576,,,,1999,288,224,.562,3,,,288,224,.562,3,,
2015,University of California,http://www.sports-reference.com/cbb/schools/california/2015.html,Pac-12,http://www.sports-reference.com/cbb/conferences/pac-12/2015.html,pac-12,18,,,15,.545,,,,2015,18,15,.545,,,,142,97,.594,1,1,
2015,Campbell,http://www.sports-reference.com/cbb/schools/campbell/2015.html,Big South,http://www.sports-reference.com/cbb/conferences/big-south/2015.html,big-south,10,,,22,.312,,,,2014,22,42,.344,,,,22,42,.344,,,
2015,Canisius,http://www.sports-reference.com/cbb/schools/canisius/2015.html,MAAC,http://www.sports-reference.com/cbb/conferences/maac/2015.html,maac,18,,,15,.545,,,,2013,59,42,.584,,,,448,411,.522,2,,
2015,Central Arkansas,http://www.sports-reference.com/cbb/schools/central-arkansas/2015.html,Southland,http://www.sports-reference.com/cbb/conferences/southland/2015.html,southland,2,,,27,.069,,,,2015,2,27,.069,,,,23,41,.359,1,1,
2015,Central Connecticut State,http://www.sports-reference.com/cbb/schools/central-connecticut-state/2015.html,NEC,http://www.sports-reference.com/cbb/conferences/northeast/2015.html,northeast,5,,,26,.161,,,,1997,278,286,.493,3,,,278,286,.493,3,,
2015,Central Florida,http://www.sports-reference.com/cbb/schools/central-florida/2015.html,AAC,http://www.sports-reference.com/cbb/conferences/aac/2015.html,aac,12,,,18,.400,,,,2011,88,70,.557,,,,143,111,.563,,,
2015,Central Michigan,http://www.sports-reference.com/cbb/schools/central-michigan/2015.html,MAC,http://www.sports-reference.com/cbb/conferences/mac/2015.html,mac,23,,,9,.719,,,,2013,44,50,.468,,,,118,105,.529,1,,
2015,Charleston Southern,http://www.sports-reference.com/cbb/schools/charleston-southern/2015.html,Big South,http://www.sports-reference.com/cbb/conferences/big-south/2015.html,big-south,19,,,12,.613,,,,2006,139,166,.456,,,,139,166,.456,,,
2015,Charlotte,http://www.sports-reference.com/cbb/schools/charlotte/2015.html,CUSA,http://www.sports-reference.com/cbb/conferences/cusa/2015.html,cusa,6,,,7,.462,,,,2011,67,70,.489,,,,67,70,.489,,,
2015,Charlotte,http://www.sports-reference.com/cbb/schools/charlotte/2015.html,CUSA,http://www.sports-reference.com/cbb/conferences/cusa/2015.html,cusa,8,,,11,.421,,,,2015,8,11,.421,,,,8,11,.421,,,
2015,Chattanooga,http://www.sports-reference.com/cbb/schools/chattanooga/2015.html,Southern,http://www.sports-reference.com/cbb/conferences/southern/2015.html,southern,22,,,10,.688,,,,2014,40,25,.615,,,,40,25,.615,,,
2015,Chicago State,http://www.sports-reference.com/cbb/schools/chicago-state/2015.html,WAC,http://www.sports-reference.com/cbb/conferences/wac/2015.html,wac,8,,,24,.250,,,,2011,42,117,.264,,,,42,117,.264,,,
2015,Cincinnati,http://www.sports-reference.com/cbb/schools/cincinnati/2015.html,AAC,http://www.sports-reference.com/cbb/conferences/aac/2015.html,aac,23,,,11,.676,,,Lost Third Round,2007,185,118,.611,5,1,,254,142,.641,7,1,
2015,Citadel,http://www.sports-reference.com/cbb/schools/citadel/2015.html,Southern,http://www.sports-reference.com/cbb/conferences/southern/2015.html,southern,11,,,19,.367,,,,2011,42,113,.271,,,,42,113,.271,,,
2015,Clemson,http://www.sports-reference.com/cbb/schools/clemson/2015.html,ACC,http://www.sports-reference.com/cbb/conferences/acc/2015.html,acc,16,,,15,.516,,,,2011,90,73,.552,1,,,257,158,.619,4,,
2015,Cleveland State,http://www.sports-reference.com/cbb/schools/cleveland-state/2015.html,Horizon,http://www.sports-reference.com/cbb/conferences/horizon/2015.html,horizon,19,,,15,.559,,,,2007,176,127,.581,1,,,347,262,.570,3,,
2015,Coastal Carolina,http://www.sports-reference.com/cbb/schools/coastal-carolina/2015.html,Big South,http://www.sports-reference.com/cbb/conferences/big-south/2015.html,big-south,24,,,10,.706,,,Lost Second Round,2008,158,98,.617,2,,,694,436,.614,10,3,
2015,Colgate,http://www.sports-reference.com/cbb/schools/colgate/2015.html,Patriot,http://www.sports-reference.com/cbb/conferences/patriot/2015.html,patriot,16,,,17,.485,,,,2012,48,78,.381,,,,48,78,.381,,,
2015,College of Charleston,http://www.sports-reference.com/cbb/schools/college-of-charleston/2015.html,CAA,http://www.sports-reference.com/cbb/conferences/colonial/2015.html,colonial,9,,,24,.273,,,,2015,9,24,.273,,,,9,24,.273,,,
2015,Colorado State,http://www.sports-reference.com/cbb/schools/colorado-state/2015.html,MWC,http://www.sports-reference.com/cbb/conferences/mwc/2015.html,mwc,27,,,7,.794,,,,2013,69,32,.683,1,,,471,290,.619,5,1,
2015,Colorado,http://www.sports-reference.com/cbb/schools/colorado/2015.html,Pac-12,http://www.sports-reference.com/cbb/conferences/pac-12/2015.html,pac-12,16,,,18,.471,,,,2011,108,68,.614,3,,,164,134,.550,3,,
2015,Columbia,http://www.sports-reference.com/cbb/schools/columbia/2015.html,Ivy,http://www.sports-reference.com/cbb/conferences/ivy/2015.html,ivy,13,,,15,.464,,,,2011,76,72,.514,,,,76,72,.514,,,
2015,Connecticut,http://www.sports-reference.com/cbb/schools/connecticut/2015.html,AAC,http://www.sports-reference.com/cbb/conferences/aac/2015.html,aac,20,,,15,.571,17,,,2013,72,33,.686,1,1,1,72,33,.686,1,1,1
2015,Coppin State,http://www.sports-reference.com/cbb/schools/coppin-state/2015.html,MEAC,http://www.sports-reference.com/cbb/conferences/meac/2015.html,meac,8,,,23,.258,,,,2015,8,23,.258,,,,34,54,.386,,,
2015,Cornell,http://www.sports-reference.com/cbb/schools/cornell/2015.html,Ivy,http://www.sports-reference.com/cbb/conferences/ivy/2015.html,ivy,13,,,17,.433,,,,2011,50,95,.345,,,,50,95,.345,,,
2015,Creighton,http://www.sports-reference.com/cbb/schools/creighton/2015.html,Big East,http://www.sports-reference.com/cbb/conferences/big-east/2015.html,big-east,14,,,19,.424,,,,2011,121,57,.680,3,,,270,188,.590,6,,
2015,Dartmouth,http://www.sports-reference.com/cbb/schools/dartmouth/2015.html,Ivy,http://www.sports-reference.com/cbb/conferences/ivy/2015.html,ivy,14,,,15,.483,,,,1985,132,193,.406,,,,218,304,.418,1,,
2015,Davidson,http://www.sports-reference.com/cbb/schools/davidson/2015.html,A-10,http://www.sports-reference.com/cbb/conferences/atlantic-10/2015.html,atlantic-10,24,,,8,.750,,,Lost Second Round,1990,496,300,.623,8,1,,496,300,.623,8,1,
2015,Dayton,http://www.sports-reference.com/cbb/schools/dayton/2015.html,A-10,http://www.sports-reference.com/cbb/conferences/atlantic-10/2015.html,atlantic-10,27,,,9,.750,,,Lost Third Round,2012,90,47,.657,2,1,,90,47,.657,2,1,
2015,Delaware State,http://www.sports-reference.com/cbb/schools/delaware-state/2015.html,MEAC,http://www.sports-reference.com/cbb/conferences/meac/2015.html,meac,18,,,18,.500,,,,2014,23,24,.489,,,,23,24,.489,,,
2015,Delaware,http://www.sports-reference.com/cbb/schools/delaware/2015.html,CAA,http://www.sports-reference.com/cbb/conferences/colonial/2015.html,colonial,10,,,20,.333,,,,2007,125,161,.437,1,,,125,161,.437,1,,
2015,Denver,http://www.sports-reference.com/cbb/schools/denver/2015.html,Summit,http://www.sports-reference.com/cbb/conferences/summit/2015.html,summit,12,,,18,.400,,,,2008,130,117,.526,,,,219,225,.493,1,,
2015,DePaul,http://www.sports-reference.com/cbb/schools/depaul/2015.html,Big East,http://www.sports-reference.com/cbb/conferences/big-east/2015.html,big-east,12,,,20,.375,,,,2011,54,105,.340,,,,448,384,.538,6,,
2015,Detroit Mercy,http://www.sports-reference.com/cbb/schools/detroit-mercy/2015.html,Horizon,http://www.sports-reference.com/cbb/conferences/horizon/2015.html,horizon,15,,,18,.455,,,,2009,114,117,.494,1,,,284,266,.516,3,,
2015,Drake,http://www.sports-reference.com/cbb/schools/drake/2015.html,MVC,http://www.sports-reference.com/cbb/conferences/mvc/2015.html,mvc,9,,,22,.290,,,,2014,24,38,.387,,,,147,128,.535,2,1,
2015,Drexel,http://www.sports-reference.com/cbb/schools/drexel/2015.html,CAA,http://www.sports-reference.com/cbb/conferences/colonial/2015.html,colonial,11,,,19,.367,,,,2002,239,192,.555,,,,325,264,.552,2,,
2015,Duke,http://www.sports-reference.com/cbb/schools/duke/2015.html,ACC,http://www.sports-reference.com/cbb/conferences/acc/2015.html,acc,35,,,4,.897,4,4,Won National Final,1981,945,251,.790,31,22,12,1018,310,.767,31,22,12
2015,Duquesne,http://www.sports-reference.com/cbb/schools/duquesne/2015.html,A-10,http://www.sports-reference.com/cbb/conferences/atlantic-10/2015.html,atlantic-10,12,,,19,.387,,,,2013,33,58,.363,,,,183,207,.469,2,,
2015,East Carolina,http://www.sports-reference.com/cbb/schools/east-carolina/2015.html,AAC,http://www.sports-reference.com/cbb/conferences/aac/2015.html,aac,14,,,19,.424,,,,2011,87,80,.521,,,,298,236,.558,,,
2015,East Tennessee State,http://www.sports-reference.com/cbb/schools/east-tennessee-state/2015.html,Southern,http://www.sports-reference.com/cbb/conferences/southern/2015.html,southern,16,,,14,.533,,,,2004,224,165,.576,3,,,327,248,.569,4,,
2015,Eastern Illinois,http://www.sports-reference.com/cbb/schools/eastern-illinois/2015.html,OVC,http://www.sports-reference.com/cbb/conferences/ovc/2015.html,ovc,18,,,15,.545,,,,2013,40,55,.421,,,,46,59,.438,,,
2015,Eastern Kentucky,http://www.sports-reference.com/cbb/schools/eastern-kentucky/2015.html,OVC,http://www.sports-reference.com/cbb/conferences/ovc/2015.html,ovc,21,,,12,.636,,,,2006,188,134,.584,2,,,188,134,.584,2,,
2015,Eastern Michigan,http://www.sports-reference.com/cbb/schools/eastern-michigan/2015.html,MAC,http://www.sports-reference.com/cbb/conferences/mac/2015.html,mac,21,,,14,.600,,,,2012,73,65,.529,,,,73,65,.529,,,
