id,pred
2015_1107_1112,0.0191690617419313
2015_1107_1116,0.119069792745181
2015_1107_1124,0.0692060410896152
2015_1107_1125,0.380469368520219
2015_1107_1138,0.250725312041446
2015_1107_1139,0.104158711488629
2015_1107_1153,0.219702578280225
2015_1107_1157,0.356360739797677
2015_1107_1172,0.240149451757374
2015_1107_1173,0.378084745583004
2015_1107_1181,0.0278107789481626
2015_1107_1186,0.578664756681016
2015_1107_1207,0.203403758406435
2015_1107_1208,0.0444554047259982
2015_1107_1209,0.421134454868673
2015_1107_1211,0.0423410557799007
2015_1107_1214,0.26076254282928
2015_1107_1217,0.27872769946856
2015_1107_1231,0.149491752887582
2015_1107_1234,0.216051662687622
2015_1107_1235,0.0480970155255672
2015_1107_1242,0.0407080521130468
2015_1107_1246,0.00658504663523128
2015_1107_1248,0.502321463397137
2015_1107_1257,0.0618746749656373
2015_1107_1261,0.204795648898133
2015_1107_1268,0.068973866014848
2015_1107_1277,0.0706378516441382
2015_1107_1279,0.250442099706786
2015_1107_1295,0.476021342135641
2015_1107_1301,0.158840995986902
2015_1107_1308,0.450514214845407
2015_1107_1314,0.0420263634237324
2015_1107_1318,0.361193908553299
2015_1107_1320,0.101325830570529
2015_1107_1323,0.0283612973937456
2015_1107_1326,0.106561550469846
2015_1107_1328,0.0926148773812884
2015_1107_1329,0.236173745733916
2015_1107_1332,0.16356401820175
2015_1107_1344,0.219854787379385
2015_1107_1345,0.201844928529835
2015_1107_1352,0.529917288496478
2015_1107_1361,0.303302484742566
2015_1107_1372,0.358095926585628
2015_1107_1374,0.132129996320357
2015_1107_1385,0.364999940198403
2015_1107_1400,0.123552319713699
2015_1107_1411,0.366213419766705
2015_1107_1412,0.470716798159368
2015_1107_1414,0.421231663573374
2015_1107_1417,0.232186336220521
2015_1107_1428,0.196359298579973
2015_1107_1433,0.138387245167229
2015_1107_1434,0.302911237575927
2015_1107_1437,0.037136189173846
2015_1107_1438,0.0312274854530729
2015_1107_1452,0.127909800668364
2015_1107_1455,0.0696827068838422
2015_1107_1458,0.0169078308117905
2015_1107_1459,0.380195541897267
2015_1107_1461,0.292328803305873
2015_1107_1462,0.162104727162992
2015_1112_1116,0.87367316866887
2015_1112_1124,0.791856544592605
2015_1112_1125,0.969157873455497
2015_1112_1138,0.944817963673685
2015_1112_1139,0.856098332319972
2015_1112_1153,0.935093700481581
2015_1112_1157,0.96590476534607
2015_1112_1172,0.941763516428843
2015_1112_1173,0.968853665701942
2015_1112_1181,0.594108412421113
2015_1112_1186,0.985969570465694
2015_1112_1207,0.928902229104821
2015_1112_1208,0.704185158509879
2015_1112_1209,0.973839208351135
2015_1112_1211,0.693464822078859
2015_1112_1214,0.947503966098947
2015_1112_1217,0.951860758130645
2015_1112_1231,0.899935634977492
2015_1112_1234,0.933781150168523
2015_1112_1235,0.721086921897728
2015_1112_1242,0.684673387716184
2015_1112_1246,0.253270571042568
2015_1112_1248,0.981004751182949
2015_1112_1257,0.771417037955562
2015_1112_1261,0.929466042775841
2015_1112_1268,0.791260937370351
2015_1112_1277,0.795462138362446
2015_1112_1279,0.944739282022962
2015_1112_1295,0.978940399653079
2015_1112_1301,0.90621107424107
2015_1112_1308,0.976717813080614
2015_1112_1314,0.691806692016921
2015_1112_1318,0.966589914235083
2015_1112_1320,0.852270785597954
2015_1112_1323,0.598962466813669
2015_1112_1326,0.859210467475375
2015_1112_1328,0.839294116453694
2015_1112_1329,0.940550039525516
2015_1112_1332,0.90913816081828
2015_1112_1344,0.935147553680828
2015_1112_1345,0.928262392081722
2015_1112_1352,0.982958490196138
2015_1112_1361,0.95703613633424
2015_1112_1372,0.966152760850036
2015_1112_1374,0.886234957866305
2015_1112_1385,0.96711734725663
2015_1112_1400,0.878242372101158
2015_1112_1411,0.967283323141888
2015_1112_1412,0.978497215239385
2015_1112_1414,0.973849364969025
2015_1112_1417,0.939294550349088
2015_1112_1428,0.925937427783165
2015_1112_1433,0.891519071579576
2015_1112_1434,0.956959912878618
2015_1112_1437,0.663690143088634
2015_1112_1438,0.62254659036456
2015_1112_1452,0.882418525812528
2015_1112_1455,0.793069680691486
2015_1112_1458,0.468087562749823
2015_1112_1459,0.9691231255095
2015_1112_1461,0.954825771612266
2015_1112_1462,0.908249981921253
2015_1116_1124,0.354874378731919
2015_1116_1125,0.819610690438846
2015_1116_1138,0.712287703558389
2015_1116_1139,0.462426251766035
2015_1116_1153,0.675653535947624
2015_1116_1157,0.80377756869384
2015_1116_1172,0.700442998102792
2015_1116_1173,0.818108277342755
2015_1116_1181,0.174673839755141
2015_1116_1186,0.910402800427985
2015_1116_1207,0.653874406244971
2015_1116_1208,0.256064246758923
2015_1116_1209,0.843321259950537
2015_1116_1211,0.246481632354042
2015_1116_1214,0.72297353862618
2015_1116_1217,0.740868438042912
2015_1116_1231,0.565293925510473
2015_1116_1234,0.670940753983337
2015_1116_1235,0.272103886725955
2015_1116_1242,0.238939775867669
2015_1116_1246,0.0467493089430065
2015_1116_1248,0.881900787458289
2015_1116_1257,0.327942857299742
2015_1116_1261,0.655811089330144
2015_1116_1268,0.354048370530742
2015_1116_1277,0.359930972102075
2015_1116_1279,0.71197853943346
2015_1116_1295,0.870487987650861
2015_1116_1301,0.582827525106567
2015_1116_1308,0.858474287283119
2015_1116_1314,0.245037920063729
2015_1116_1318,0.807069940238501
2015_1116_1320,0.454796122812423
2015_1116_1323,0.177600448382142
2015_1116_1326,0.468769185454517
2015_1116_1328,0.430245744756993
2015_1116_1329,0.695825208952219
2015_1116_1332,0.591295396683422
2015_1116_1344,0.67584802839252
2015_1116_1345,0.651687572439871
2015_1116_1352,0.892935305792733
2015_1116_1361,0.763081358772831
2015_1116_1372,0.804966702958248
2015_1116_1374,0.529718157894685
2015_1116_1385,0.809619654389002
2015_1116_1400,0.510512521772546
2015_1116_1411,0.810424771887416
2015_1116_1412,0.86807008061831
2015_1116_1414,0.843373938850034
2015_1116_1417,0.691098890133435
2015_1116_1428,0.643838226204076
2015_1116_1433,0.543022981009667
2015_1116_1434,0.762746338627034
2015_1116_1437,0.221999601704198
2015_1116_1438,0.192559747078379
2015_1116_1452,0.520413911694
2015_1116_1455,0.356564890847085
2015_1116_1458,0.11287975350789
2015_1116_1459,0.819438846898669
2015_1116_1461,0.753463072835386
2015_1116_1462,0.588705863862066
2015_1124_1125,0.89200562622472
2015_1124_1138,0.81820036730421
2015_1124_1139,0.609950065852316
2015_1124_1153,0.791096798519068
2015_1124_1157,0.881608891453385
2015_1124_1172,0.809550095110969
2015_1124_1173,0.891026002518785
2015_1124_1181,0.277844878922746
2015_1124_1186,0.948643632089464
2015_1124_1207,0.774482061420909
2015_1124_1208,0.384889628006831
2015_1124_1209,0.907277038101291
2015_1124_1211,0.372902574281201
2015_1124_1214,0.825913937527529
2015_1124_1217,0.838643345959459
2015_1124_1231,0.702735215904029
2015_1124_1234,0.787533941585708
2015_1124_1235,0.404609952200015
2015_1124_1242,0.363357804030106
2015_1124_1246,0.0818556528151407
2015_1124_1248,0.931389738410782
2015_1124_1257,0.47008008995283
2015_1124_1261,0.775975113566402
2015_1124_1268,0.499097529751032
2015_1124_1277,0.505504137059463
2015_1124_1279,0.81797592883837
2015_1124_1295,0.924349172846289
2015_1124_1301,0.717495612765728
2015_1124_1308,0.916854485030759
2015_1124_1314,0.371083042524446
2015_1124_1318,0.88378416720634
2015_1124_1320,0.602614445964669
2015_1124_1323,0.28190964359467
2015_1124_1326,0.615997796364362
2015_1124_1328,0.578552140008603
2015_1124_1329,0.806148752253723
2015_1124_1332,0.724521980597278
2015_1124_1344,0.791243454487759
2015_1124_1345,0.772792450959032
2015_1124_1352,0.938124714160108
2015_1124_1361,0.85412519839831
2015_1124_1372,0.882395369549703
2015_1124_1374,0.671878621228674
2015_1124_1385,0.885463925228038
2015_1124_1400,0.654694115239082
2015_1124_1411,0.885993463386314
2015_1124_1412,0.922847696577165
2015_1124_1414,0.907310577070921
2015_1124_1417,0.80265047145741
2015_1124_1428,0.76669521130334
2015_1124_1433,0.683564098572952
2015_1124_1434,0.853894270748066
2015_1124_1437,0.341555454581528
2015_1124_1438,0.302424015884924
2015_1124_1452,0.663600809953634
2015_1124_1455,0.501844056436739
2015_1124_1458,0.187859926044875
2015_1124_1459,0.891893651483023
2015_1124_1461,0.847464218437339
2015_1124_1462,0.72238024260749
2015_1125_1138,0.3527001854875
2015_1125_1139,0.159186824337953
2015_1125_1153,0.314353515587394
2015_1125_1157,0.474113564233529
2015_1125_1172,0.339773475687948
2015_1125_1173,0.497467772430441
2015_1125_1181,0.0445074529946512
2015_1125_1186,0.691011191335544
2015_1125_1207,0.293675672277569
2015_1125_1208,0.0704211222027821
2015_1125_1209,0.542258545976505
2015_1125_1211,0.0671586112803551
2015_1125_1214,0.36483200826766
2015_1125_1217,0.386221056789275
2015_1125_1231,0.222520783307395
2015_1125_1234,0.309754113858832
2015_1125_1235,0.0760205227838742
2015_1125_1242,0.0646330471146179
2015_1125_1246,0.0106784621459245
2015_1125_1248,0.621716995834598
2015_1125_1257,0.0969820863451804
2015_1125_1261,0.295456177819341
2015_1125_1268,0.1076471196
2015_1125_1277,0.110133726774564
2015_1125_1279,0.352355953786294
2015_1125_1295,0.596660156840383
2015_1125_1301,0.235174383996888
2015_1125_1308,0.571742288132026
2015_1125_1314,0.066672308433288
2015_1125_1318,0.47935436525017
2015_1125_1320,0.155116449216846
2015_1125_1323,0.0453730591674545
2015_1125_1326,0.162628656155737
2015_1125_1328,0.142514477391703
2015_1125_1329,0.334875342348113
2015_1125_1332,0.241515437836133
2015_1125_1344,0.314544865104314
2015_1125_1345,0.291678337031327
2015_1125_1352,0.647340344599956
2015_1125_1361,0.414822560215698
2015_1125_1372,0.475998087489853
2015_1125_1374,0.19865861511234
2015_1125_1385,0.48346317644582
2015_1125_1400,0.186691066618752
2015_1125_1411,0.484769832606966
2015_1125_1412,0.591528922275161
2015_1125_1414,0.542357517978647
2015_1125_1417,0.329941339657359
2015_1125_1428,0.284621882158254
2015_1125_1433,0.207313844087033
2015_1125_1434,0.414373017876265
2015_1125_1437,0.0590912356753816
2015_1125_1438,0.049870213322697
2015_1125_1452,0.192785532666087
2015_1125_1455,0.10870699789067
2015_1125_1458,0.0272421565553066
2015_1125_1459,0.499709535201914
2015_1125_1461,0.40214298936739
2015_1125_1462,0.239559863488773
2015_1138_1139,0.257864083233368
2015_1138_1153,0.456943714262297
2015_1138_1157,0.623293890295702
2015_1138_1172,0.485725722000711
2015_1138_1173,0.644983900981175
2015_1138_1181,0.0787553742851906
2015_1138_1186,0.804087848755191
2015_1138_1207,0.432807105973268
2015_1138_1208,0.122061964102616
2015_1138_1209,0.684953263928521
2015_1138_1211,0.116707374573122
2015_1138_1214,0.513181618481675
2015_1138_1217,0.535929532124464
2015_1138_1231,0.344377846583601
2015_1138_1234,0.451632255619844
2015_1138_1235,0.131188005476196
2015_1138_1242,0.112543284093749
2015_1138_1246,0.0194245979141149
2015_1138_1248,0.75101511956582
2015_1138_1257,0.164650536293742
2015_1138_1261,0.434911746888144
2015_1138_1268,0.181263284302599
2015_1138_1277,0.18509766674978
2015_1138_1279,0.499622969775012
2015_1138_1295,0.730814597027968
2015_1138_1301,0.36074563595274
2015_1138_1308,0.710158593212643
2015_1138_1314,0.115906863632294
2015_1138_1318,0.628213823052849
2015_1138_1320,0.252026846225937
2015_1138_1323,0.0802311243992669
2015_1138_1326,0.262772672710504
2015_1138_1328,0.233729730548191
2015_1138_1329,0.480254046905359
2015_1138_1332,0.368839677974539
2015_1138_1344,0.457163987316534
2015_1138_1345,0.430440171674108
2015_1138_1352,0.771104787525779
2015_1138_1361,0.565404812316186
2015_1138_1372,0.625066582232575
2015_1138_1374,0.312704002766407
2015_1138_1385,0.632049614284575
2015_1138_1400,0.296407404851483
2015_1138_1411,0.633265519024485
2015_1138_1412,0.726608043052464
2015_1138_1414,0.685039303238818
2015_1138_1417,0.474706816754589
2015_1138_1428,0.422026855759316
2015_1138_1433,0.324317052441416
2015_1138_1434,0.564949629142656
2015_1138_1437,0.103347401985852
2015_1138_1438,0.0878652388269175
2015_1138_1452,0.304741501700851
2015_1138_1455,0.182899416727532
2015_1138_1458,0.0488843522001525
2015_1138_1459,0.647034513442699
2015_1138_1461,0.552467963861479
2015_1138_1462,0.366351103045535
2015_1139_1153,0.707742903329893
2015_1139_1157,0.826446973114316
2015_1139_1172,0.731056049080475
2015_1139_1173,0.839452761455365
2015_1139_1181,0.197454666282706
2015_1139_1186,0.921950042995919
2015_1139_1207,0.687120697781788
2015_1139_1208,0.285784351856779
2015_1139_1209,0.862205402700076
2015_1139_1211,0.27550141394686
2015_1139_1214,0.75209899417066
2015_1139_1217,0.768714371281356
2015_1139_1231,0.60186800732726
2015_1139_1234,0.703291627360757
2015_1139_1235,0.302927580458801
2015_1139_1242,0.267386698232468
2015_1139_1246,0.0539366367953839
2015_1139_1248,0.896704575281292
2015_1139_1257,0.361946638509015
2015_1139_1261,0.688959846443336
2015_1139_1268,0.389191444551607
2015_1139_1277,0.395300623234601
2015_1139_1279,0.741847201941623
2015_1139_1295,0.88653831994807
2015_1139_1301,0.618920879364893
2015_1139_1308,0.875801043837876
2015_1139_1314,0.273949521563367
2015_1139_1318,0.829439692672999
2015_1139_1320,0.492317677992894
2015_1139_1323,0.200670157629872
2015_1139_1326,0.506372846780076
2015_1139_1328,0.467478547340162
2015_1139_1329,0.726726058230701
2015_1139_1332,0.627124834427176
2015_1139_1344,0.707926471650494
2015_1139_1345,0.685042738050539
2015_1139_1352,0.90650255422212
2015_1139_1361,0.789219425593361
2015_1139_1372,0.827528206189533
2015_1139_1374,0.566992683953534
2015_1139_1385,0.831755402577463
2015_1139_1400,0.548010414541244
2015_1139_1411,0.832486276821667
2015_1139_1412,0.884380262455314
2015_1139_1414,0.86225276941158
2015_1139_1417,0.722288251624932
2015_1139_1428,0.677573168351093
2015_1139_1433,0.580078927795411
2015_1139_1434,0.788911142128122
2015_1139_1437,0.249089803053015
2015_1139_1438,0.21705975146057
2015_1139_1452,0.557810291668348
2015_1139_1455,0.39180624366212
2015_1139_1458,0.128859731530755
2015_1139_1459,0.84065760341288
2015_1139_1461,0.780356842809466
2015_1139_1462,0.624618196421539
2015_1153_1157,0.662891292184013
2015_1153_1172,0.528852939503924
2015_1153_1173,0.683459232958021
2015_1153_1181,0.0922282625435164
2015_1153_1186,0.829868407059147
2015_1153_1207,0.475580805323295
2015_1153_1208,0.141803055916051
2015_1153_1209,0.720970832639169
2015_1153_1211,0.135716338785806
2015_1153_1214,0.556110521769051
2015_1153_1217,0.578500061927667
2015_1153_1231,0.384334047967084
2015_1153_1234,0.494643924489644
2015_1153_1235,0.152149265279549
2015_1153_1242,0.130974581803724
2015_1153_1246,0.0230010300970134
2015_1153_1248,0.781885194102742
2015_1153_1257,0.189790482319292
2015_1153_1261,0.477718258003597
2015_1153_1268,0.208307249208748
2015_1153_1277,0.212565184123859
2015_1153_1279,0.542682027031061
2015_1153_1295,0.763400178592793
2015_1153_1301,0.401438101552287
2015_1153_1308,0.744370005861456
2015_1153_1314,0.134805341845849
2015_1153_1318,0.667569890130967
2015_1153_1320,0.28594128089714
2015_1153_1323,0.0939307320577909
2015_1153_1326,0.297557879871016
2015_1153_1328,0.266057792728538
2015_1153_1329,0.523389875753545
2015_1153_1332,0.409859776725003
2015_1153_1344,0.500221910182944
2015_1153_1345,0.473175096370637
2015_1153_1352,0.800146896284262
2015_1153_1361,0.607252962804388
2015_1153_1372,0.664577923679066
2015_1153_1374,0.350952449767716
2015_1153_1385,0.671212148199829
2015_1153_1400,0.333630137009314
2015_1153_1411,0.672365723039477
2015_1153_1412,0.759535288680653
2015_1153_1414,0.721051041446394
2015_1153_1417,0.51784081927944
2015_1153_1428,0.464607862754114
2015_1153_1433,0.363235244121641
2015_1153_1434,0.606811129942593
2015_1153_1437,0.120477133239107
2015_1153_1438,0.102722801677798
2015_1153_1452,0.342501356466219
2015_1153_1455,0.210124839218879
2015_1153_1458,0.0575664456377698
2015_1153_1459,0.685396008620401
2015_1153_1461,0.594668793734457
2015_1153_1462,0.407273027103669
2015_1157_1172,0.363393503879487
2015_1157_1173,0.523360333308667
2015_1157_1181,0.0491288606634158
2015_1157_1186,0.712690941490742
2015_1157_1207,0.315623078417054
2015_1157_1208,0.07751497446418
2015_1157_1209,0.567848099320653
2015_1157_1211,0.0739499600588485
2015_1157_1214,0.389167220680673
2015_1157_1217,0.411059657455046
2015_1157_1231,0.240964669933204
2015_1157_1234,0.332337745447613
2015_1157_1235,0.0836276851292548
2015_1157_1242,0.0711884908198534
2015_1157_1246,0.0118307471815885
2015_1157_1248,0.645766298595053
2015_1157_1257,0.106445168338536
2015_1157_1261,0.317476838355018
2015_1157_1268,0.118014846790975
2015_1157_1277,0.120708548611094
2015_1157_1279,0.376352070834029
2015_1157_1295,0.621332209129915
2015_1157_1301,0.254323999293907
2015_1157_1308,0.596908826165437
2015_1157_1314,0.0734183507315155
2015_1157_1318,0.505252028633241
2015_1157_1320,0.16918922753952
2015_1157_1323,0.0500796357803279
2015_1157_1326,0.177239998502389
2015_1157_1328,0.155654587532968
2015_1157_1329,0.35833967622018
2015_1157_1332,0.261005183048353
2015_1157_1344,0.337307094403222
2015_1157_1345,0.313542736469536
2015_1157_1352,0.670623666294069
2015_1157_1361,0.440181410300017
2015_1157_1372,0.50188921852331
2015_1157_1374,0.215673314018476
2015_1157_1385,0.509365649178992
2015_1157_1400,0.202940350780916
2015_1157_1411,0.51067310005501
2015_1157_1412,0.616313009603735
2015_1157_1414,0.567945946853214
2015_1157_1417,0.353243563291944
2015_1157_1428,0.306185976960643
2015_1157_1433,0.224861830933493
2015_1157_1434,0.439725037167737
2015_1157_1437,0.0651237321918357
2015_1157_1438,0.0550163980453161
2015_1157_1452,0.209428676619978
2015_1157_1455,0.119163172788674
2015_1157_1458,0.0301273575051273
2015_1157_1459,0.525596740826031
2015_1157_1461,0.427292705613007
2015_1157_1462,0.258945674578532
2015_1172_1173,0.657950638005976
2015_1172_1181,0.0830000309224312
2015_1172_1186,0.812928887074695
2015_1172_1207,0.446877578730515
2015_1172_1208,0.128315601137349
2015_1172_1209,0.697145625525696
2015_1172_1211,0.122725026770691
2015_1172_1214,0.527435247826009
2015_1172_1217,0.55010102923906
2015_1172_1231,0.357384907406955
2015_1172_1234,0.465812118364606
2015_1172_1235,0.137835793486223
2015_1172_1242,0.118375002209409
2015_1172_1246,0.0205428263526268
2015_1172_1248,0.761540930597777
2015_1172_1257,0.172657019187578
2015_1172_1261,0.44899647788285
2015_1172_1268,0.189893959225899
2015_1172_1277,0.193867681439869
2015_1172_1279,0.513897546951478
2015_1172_1295,0.741900900100565
2015_1172_1301,0.374018230125627
2015_1172_1308,0.721771732675086
2015_1172_1314,0.121888935790173
2015_1172_1318,0.641452577792459
2015_1172_1320,0.262944765615177
2015_1172_1323,0.0845480194551572
2015_1172_1326,0.273985586547489
2015_1172_1328,0.244113701755742
2015_1172_1329,0.494522148973293
2015_1172_1332,0.382232006118427
2015_1172_1344,0.471368237389678
2015_1172_1345,0.444493998412482
2015_1172_1352,0.781028934226497
2015_1172_1361,0.579382641722694
2015_1172_1372,0.638352890451998
2015_1172_1374,0.325107974862546
2015_1172_1385,0.645228916846276
2015_1172_1400,0.308455059261812
2015_1172_1411,0.646425633213488
2015_1172_1412,0.737805436221624
2015_1172_1414,0.6972298069448
2015_1172_1417,0.48896515859216
2015_1172_1428,0.436016275571757
2015_1172_1433,0.336955836238465
2015_1172_1434,0.578931195834111
2015_1172_1437,0.108761009736293
2015_1172_1438,0.0925515605014231
2015_1172_1452,0.316975292815969
2015_1172_1455,0.191589764725387
2015_1172_1458,0.0516092499966329
2015_1172_1459,0.659965838860126
2015_1172_1461,0.56654289470574
2015_1172_1462,0.37970743254801
2015_1173_1181,0.0449401970254616
2015_1173_1186,0.69316968670895
2015_1173_1207,0.29578111492906
2015_1173_1208,0.0710870784896349
2015_1173_1209,0.544771609818672
2015_1173_1211,0.0677959649095726
2015_1173_1214,0.367182394661283
2015_1173_1217,0.388624929411704
2015_1173_1231,0.224278077293626
2015_1173_1234,0.311923921927031
2015_1173_1235,0.0767350601969147
2015_1173_1242,0.0652481089234319
2015_1173_1246,0.0107860013316064
2015_1173_1248,0.624096230060176
2015_1173_1257,0.0978727773954892
2015_1173_1261,0.297569007639719
2015_1173_1268,0.108623976928507
2015_1173_1277,0.11113033896706
2015_1173_1279,0.35467084548597
2015_1173_1295,0.599095363899211
2015_1173_1301,0.237001144777473
2015_1173_1308,0.574220581742412
2015_1173_1314,0.0673053799023927
2015_1173_1318,0.481882804191924
2015_1173_1320,0.156448550382449
2015_1173_1323,0.0458138159082843
2015_1173_1326,0.164012746715148
2015_1173_1328,0.143756770033242
2015_1173_1329,0.337135173145938
2015_1173_1332,0.243375780358215
2015_1173_1344,0.316732832920397
2015_1173_1345,0.293775415997353
2015_1173_1352,0.649649236078962
2015_1173_1361,0.417283423674788
2015_1173_1372,0.478525094225956
2015_1173_1374,0.200276007172315
2015_1173_1385,0.48599305785254
2015_1173_1400,0.18823391134124
2015_1173_1411,0.487300101026621
2015_1173_1412,0.59397402762869
2015_1173_1414,0.544870494513192
2015_1173_1417,0.332184503538582
2015_1173_1428,0.28668876152737
2015_1173_1433,0.208983326007449
2015_1173_1434,0.416833114138773
2015_1173_1437,0.0596569239544617
2015_1173_1438,0.050352351476611
2015_1173_1452,0.194366706514431
2015_1173_1455,0.109692290927558
2015_1173_1458,0.0275118643969354
2015_1173_1459,0.502241769366964
2015_1173_1461,0.404580638708702
2015_1173_1462,0.24140993699491
2015_1181_1186,0.979596239547541
2015_1181_1207,0.899254793225797
2015_1181_1208,0.619241939661926
2015_1181_1209,0.962167087607447
2015_1181_1211,0.607160556006384
2015_1181_1214,0.924986967552664
2015_1181_1217,0.931076571309082
2015_1181_1231,0.860029366755699
2015_1181_1234,0.90596223935675
2015_1181_1235,0.638505574547549
2015_1181_1242,0.597331173475136
2015_1181_1246,0.188127977374837
2015_1181_1248,0.972439189795124
2015_1181_1257,0.697485855338606
2015_1181_1261,0.900028411466941
2015_1181_1268,0.721430227585312
2015_1181_1277,0.726551176184654
2015_1181_1279,0.921135137514957
2015_1181_1295,0.969472923891091
2015_1181_1301,0.868441630554638
2015_1181_1308,0.966285570947326
2015_1181_1314,0.605301295670947
2015_1181_1318,0.951843329400581
2015_1181_1320,0.797630079362051
2015_1181_1323,0.50504187849675
2015_1181_1326,0.806553944443209
2015_1181_1328,0.781086564205007
2015_1181_1329,0.915316891260206
2015_1181_1332,0.87238147464285
2015_1181_1344,0.907846025811324
2015_1181_1345,0.898377336300987
2015_1181_1352,0.975251706321763
2015_1181_1361,0.938341684636959
2015_1181_1372,0.951222961619378
